"File","Original Link","Fixed Link","Timestamp"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[B.05-principles-and-values.md](/notes/ics/ccc/v0.2/B-Overview/B.05-principles-and-values.md)","[B.05-principles-and-values.md](notes/ics/ccc/v0.2/B-Overview/B.05-principles-and-values.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[C.01-onboarding-process.md](/notes/ics/ccc/v0.2/C-Implementation/C.01-onboarding-process.md)","[C.01-onboarding-process.md](notes/ics/ccc/v0.2/C-Implementation/C.01-onboarding-process.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[C.02-implementation-timeline.md](/notes/ics/ccc/v0.2/C-Implementation/C.02-implementation-timeline.md)","[C.02-implementation-timeline.md](notes/ics/ccc/v0.2/C-Implementation/C.02-implementation-timeline.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[C.03-governance-structure.md](/notes/ics/ccc/v0.2/C-Implementation/C.03-governance-structure.md)","[C.03-governance-structure.md](notes/ics/ccc/v0.2/C-Implementation/C.03-governance-structure.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[C.04-technology-implementation.md](/notes/ics/ccc/v0.2/C-Implementation/C.04-technology-implementation.md)","[C.04-technology-implementation.md](notes/ics/ccc/v0.2/C-Implementation/C.04-technology-implementation.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[C.05-risks-and-mitigation.md](/notes/ics/ccc/v0.2/C-Implementation/C.05-risks-and-mitigation.md)","[C.05-risks-and-mitigation.md](notes/ics/ccc/v0.2/C-Implementation/C.05-risks-and-mitigation.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[C.06-success-metrics.md](/notes/ics/ccc/v0.2/C-Implementation/C.06-success-metrics.md)","[C.06-success-metrics.md](notes/ics/ccc/v0.2/C-Implementation/C.06-success-metrics.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[C.07-conflict-resolution.md](/notes/ics/ccc/v0.2/C-Implementation/C.07-conflict-resolution.md)","[C.07-conflict-resolution.md](notes/ics/ccc/v0.2/C-Implementation/C.07-conflict-resolution.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[D.01-commitment-examples.md](/notes/ics/ccc/v0.2/D-Examples/D.01-commitment-examples.md)","[D.01-commitment-examples.md](notes/ics/ccc/v0.2/D-Examples/D.01-commitment-examples.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[D.02-credit-flow-examples.md](/notes/ics/ccc/v0.2/D-Examples/D.02-credit-flow-examples.md)","[D.02-credit-flow-examples.md](notes/ics/ccc/v0.2/D-Examples/D.02-credit-flow-examples.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[D.03-testimonial-scenarios.md](/notes/ics/ccc/v0.2/D-Examples/D.03-testimonial-scenarios.md)","[D.03-testimonial-scenarios.md](notes/ics/ccc/v0.2/D-Examples/D.03-testimonial-scenarios.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[D.04-scaling-with-bread.md](/notes/ics/ccc/v0.2/D-Examples/D.04-scaling-with-bread.md)","[D.04-scaling-with-bread.md](notes/ics/ccc/v0.2/D-Examples/D.04-scaling-with-bread.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[E.01-adding-commitments.md](/notes/ics/ccc/v0.2/E-Guides/E.01-adding-commitments.md)","[E.01-adding-commitments.md](notes/ics/ccc/v0.2/E-Guides/E.01-adding-commitments.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[E.02-requesting-from-pool.md](/notes/ics/ccc/v0.2/E-Guides/E.02-requesting-from-pool.md)","[E.02-requesting-from-pool.md](notes/ics/ccc/v0.2/E-Guides/E.02-requesting-from-pool.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[E.03-tracking-credit-balance.md](/notes/ics/ccc/v0.2/E-Guides/E.03-tracking-credit-balance.md)","[E.03-tracking-credit-balance.md](notes/ics/ccc/v0.2/E-Guides/E.03-tracking-credit-balance.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[E.04-handling-exchange-issues.md](/notes/ics/ccc/v0.2/E-Guides/E.04-handling-exchange-issues.md)","[E.04-handling-exchange-issues.md](notes/ics/ccc/v0.2/E-Guides/E.04-handling-exchange-issues.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[E.05-inviting-new-members.md](/notes/ics/ccc/v0.2/E-Guides/E.05-inviting-new-members.md)","[E.05-inviting-new-members.md](notes/ics/ccc/v0.2/E-Guides/E.05-inviting-new-members.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[E.06-participating-in-connection-circles.md](/notes/ics/ccc/v0.2/E-Guides/E.06-participating-in-connection-commons.md)","[E.06-participating-in-connection-circles.md](notes/ics/ccc/v0.2/E-Guides/E.06-participating-in-connection-commons.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[E.07-proposing-community-activities.md](/notes/ics/ccc/v0.2/E-Guides/E.07-proposing-community-activities.md)","[E.07-proposing-community-activities.md](notes/ics/ccc/v0.2/E-Guides/E.07-proposing-community-activities.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[E.08-using-technology-tools.md](/notes/ics/ccc/v0.2/E-Guides/E.08-using-technology-tools.md)","[E.08-using-technology-tools.md](notes/ics/ccc/v0.2/E-Guides/E.08-using-technology-tools.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[F.01-connection-circles.md](/notes/ics/ccc/v0.2/F-Activities/F.01-connection-commons.md)","[F.01-connection-circles.md](notes/ics/ccc/v0.2/F-Activities/F.01-connection-commons.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[F.02-celebrations-and-reviews.md](/notes/ics/ccc/v0.2/F-Activities/F.02-celebrations-and-reviews.md)","[F.02-celebrations-and-reviews.md](notes/ics/ccc/v0.2/F-Activities/F.02-celebrations-and-reviews.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[F.03-jubilee.md](/notes/ics/ccc/v0.2/F-Activities/F.03-jubilee.md)","[F.03-jubilee.md](notes/ics/ccc/v0.2/F-Activities/F.03-jubilee.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[F.04-community-market-day.md](/notes/ics/ccc/v0.2/F-Activities/F.04-community-market-day.md)","[F.04-community-market-day.md](notes/ics/ccc/v0.2/F-Activities/F.04-community-market-day.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[F.05-new-member-orientation.md](/notes/ics/ccc/v0.2/F-Activities/F.05-new-member-orientation.md)","[F.05-new-member-orientation.md](notes/ics/ccc/v0.2/F-Activities/F.05-new-member-orientation.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[F.06-steward-circle-meetings.md](/notes/ics/ccc/v0.2/F-Activities/F.06-steward-circle-meetings.md)","[F.06-steward-circle-meetings.md](notes/ics/ccc/v0.2/F-Activities/F.06-steward-circle-meetings.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[F.07-commitment-showcase.md](/notes/ics/ccc/v0.2/F-Activities/F.07-commitment-showcase.md)","[F.07-commitment-showcase.md](notes/ics/ccc/v0.2/F-Activities/F.07-commitment-showcase.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[F.09-community-exchange-launch-may7.md](/notes/ics/ccc/v0.2/F-Activities/F.09-community-exchange-launch-may7.md)","[F.09-community-exchange-launch-may7.md](notes/ics/ccc/v0.2/F-Activities/F.09-community-exchange-launch-may7.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[G.01-scaling-strategy.md](/notes/ics/ccc/v0.2/G-Future/G.01-scaling-strategy.md)","[G.01-scaling-strategy.md](notes/ics/ccc/v0.2/G-Future/G.01-scaling-strategy.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[G.02-neighbourhood-networks.md](/notes/ics/ccc/v0.2/G-Future/G.02-neighbourhood-networks.md)","[G.02-neighbourhood-networks.md](notes/ics/ccc/v0.2/G-Future/G.02-neighbourhood-networks.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[G.03-journeyland-integration.md](/notes/ics/ccc/v0.2/G-Future/G.03-journeyland-integration.md)","[G.03-journeyland-integration.md](notes/ics/ccc/v0.2/G-Future/G.03-journeyland-integration.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[G.04-artist-collective-collaboration.md](/notes/ics/ccc/v0.2/G-Future/G.04-artist-collective-collaboration.md)","[G.04-artist-collective-collaboration.md](notes/ics/ccc/v0.2/G-Future/G.04-artist-collective-collaboration.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[G.05-ics-credit-backing-model.md](/notes/ics/ccc/v0.2/G-Future/G.05-ics-credit-backing-model.md)","[G.05-ics-credit-backing-model.md](notes/ics/ccc/v0.2/G-Future/G.05-ics-credit-backing-model.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[G.06-reimagine-meal-credits-system.md](/notes/ics/ccc/v0.2/G-Future/G.06-reimagine-meal-credits-system.md)","[G.06-reimagine-meal-credits-system.md](notes/ics/ccc/v0.2/G-Future/G.06-reimagine-meal-credits-system.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[G.07-citizen-wallet-integration.md](/notes/ics/ccc/v0.2/G-Future/G.07-citizen-wallet-integration.md)","[G.07-citizen-wallet-integration.md](notes/ics/ccc/v0.2/G-Future/G.07-citizen-wallet-integration.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[G.08-maple-stablecoin.md](/notes/ics/ccc/v0.2/G-Future/G.08-maple-stablecoin.md)","[G.08-maple-stablecoin.md](notes/ics/ccc/v0.2/G-Future/G.08-maple-stablecoin.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[G.09-reserve-currency-integration.md](/notes/ics/ccc/v0.2/G-Future/G.09-reserve-currency-integration.md)","[G.09-reserve-currency-integration.md](notes/ics/ccc/v0.2/G-Future/G.09-reserve-currency-integration.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[G.10-pool-federation-model.md](/notes/ics/ccc/v0.2/G-Future/G.10-pool-federation-model.md)","[G.10-pool-federation-model.md](notes/ics/ccc/v0.2/G-Future/G.10-pool-federation-model.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[G.11-impact-yield-fund.md](/notes/ics/ccc/v0.2/G-Future/G.11-impact-yield-fund.md)","[G.11-impact-yield-fund.md](notes/ics/ccc/v0.2/G-Future/G.11-impact-yield-fund.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[G.12-future-credit-flow-examples.md](/notes/ics/ccc/v0.2/G-Future/G.12-future-credit-flow-examples.md)","[G.12-future-credit-flow-examples.md](notes/ics/ccc/v0.2/G-Future/G.12-future-credit-flow-examples.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[H.01-glossary.md](/notes/ics/ccc/v0.2/H-Reference/H.01-glossary.md)","[H.01-glossary.md](notes/ics/ccc/v0.2/H-Reference/H.01-glossary.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[H.02-faq.md](/notes/ics/ccc/v0.2/H-Reference/H.02-faq.md)","[H.02-faq.md](notes/ics/ccc/v0.2/H-Reference/H.02-faq.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A.02-table-of-contents.md","[H.03-appendix-resources.md](/notes/ics/ccc/v0.2/H-Reference/H.03-appendix-resources.md)","[H.03-appendix-resources.md](notes/ics/ccc/v0.2/H-Reference/H.03-appendix-resources.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A-Cover.md","[A.01-pdf-cover.md](/notes/ics/ccc/v0.2/A-Cover/A.01-pdf-cover.md)","[A.01-pdf-cover.md](notes/ics/ccc/v0.2/A-Cover/A.01-pdf-cover.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/A-Cover.md","[A.02-table-of-contents.md](/notes/ics/ccc/v0.2/A-Cover/A.02-table-of-contents.md)","[A.02-table-of-contents.md](notes/ics/ccc/v0.2/A-Cover/A.02-table-of-contents.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/README.md","[A.01-pdf-cover.md](/notes/ics/ccc/v0.2/A-Cover/A.01-pdf-cover.md)","[A.01-pdf-cover.md](notes/ics/ccc/v0.2/A-Cover/A.01-pdf-cover.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/README.md","[A.02-table-of-contents.md](/notes/ics/ccc/v0.2/A-Cover/A.02-table-of-contents.md)","[A.02-table-of-contents.md](notes/ics/ccc/v0.2/A-Cover/A.02-table-of-contents.md)","20250802-214203"
"notes/ics/ccc/archive/v0.19/A-Cover/README.md","[A-Cover.md](/notes/ics/ccc/v0.2/A-Cover/A-Cover.md)","[A-Cover.md](notes/ics/ccc/v0.2/A-Cover/A-Cover.md)","20250802-214203"
"notes/ics/ccc/archive/v0.18/v0.2-master-index.md","[A.00 Cover Index](/notes/ics/ccc/v0.2/A-Cover/A-Cover.md)","[A.00 Cover Index](notes/ics/ccc/v0.2/A-Cover/A-Cover.md)","20250802-214203"
"notes/ics/ccc/archive/v0.18/v0.2-master-index.md","[A.01 PDF Cover](/notes/ics/ccc/v0.2/A-Cover/A.01-pdf-cover.md)","[A.01 PDF Cover](notes/ics/ccc/v0.2/A-Cover/A.01-pdf-cover.md)","20250802-214203"
"notes/ics/ccc/archive/v0.18/v0.2-master-index.md","[A.02 Table of Contents](/notes/ics/ccc/v0.2/A-Cover/A.02-table-of-contents.md)","[A.02 Table of Contents](notes/ics/ccc/v0.2/A-Cover/A.02-table-of-contents.md)","20250802-214203"
"notes/ics/ccc/archive/v0.18/v0.2-master-index.md","[B.00 Overview Index](/notes/ics/ccc/v0.2/B-Overview/B-Overview.md)","[B.00 Overview Index](notes/ics/ccc/v0.2/B-Overview/B-Overview.md)","20250802-214203"
"notes/ics/ccc/archive/v0.18/v0.2-master-index.md","[B.01 Community Exchange Overview](/notes/ics/ccc/v0.2/B-Overview/B.01-community-exchange-overview.md)","[B.01 Community Exchange Overview](notes/ics/ccc/v0.2/B-Overview/B.01-community-exchange-overview.md)","20250802-214203"
"notes/ics/ccc/archive/v0.18/v0.2-master-index.md","[B.02 Why Community Exchange](/notes/ics/ccc/v0.2/B-Overview/B.02-why-community-exchange.md)","[B.02 Why Community Exchange](notes/ics/ccc/v0.2/B-Overview/B.02-why-community-exchange.md)","20250802-214203"
"notes/ics/ccc/archive/v0.18/v0.2-master-index.md","[B.03 How It Works](/notes/ics/ccc/v0.2/B-Overview/B.03-how-it-works.md)","[B.03 How It Works](notes/ics/ccc/v0.2/B-Overview/B.03-how-it-works.md)","20250802-214203"
"notes/ics/ccc/archive/v0.18/v0.2-master-index.md","[B.04 Visual Concept](/notes/ics/ccc/v0.2/B-Overview/B.04-visual-concept.md)","[B.04 Visual Concept](notes/ics/ccc/v0.2/B-Overview/B.04-visual-concept.md)","20250802-214203"
"notes/ics/ccc/archive/v0.18/v0.2-master-index.md","[B.05 Principles and Values](/notes/ics/ccc/v0.2/B-Overview/B.05-principles-and-values.md)","[B.05 Principles and Values](notes/ics/ccc/v0.2/B-Overview/B.05-principles-and-values.md)","20250802-214203"
"notes/ics/ccc/archive/v0.18/v0.2-master-index.md","[C.00 Implementation Index](/notes/ics/ccc/v0.2/C-Implementation/C-Implementation.md)","[C.00 Implementation Index](notes/ics/ccc/v0.2/C-Implementation/C-Implementation.md)","20250802-214203"
"notes/ics/ccc/archive/v0.18/v0.2-master-index.md","[C.01 Onboarding Process](/notes/ics/ccc/v0.2/C-Implementation/C.01-onboarding-process.md)","[C.01 Onboarding Process](notes/ics/ccc/v0.2/C-Implementation/C.01-onboarding-process.md)","20250802-214203"
"notes/ics/ccc/archive/v0.18/v0.2-master-index.md","[C.02 Implementation Timeline](/notes/ics/ccc/v0.2/C-Implementation/C.02-implementation-timeline.md)","[C.02 Implementation Timeline](notes/ics/ccc/v0.2/C-Implementation/C.02-implementation-timeline.md)","20250802-214203"
"notes/ics/ccc/archive/v0.18/v0.2-master-index.md","[C.03 Governance Structure](/notes/ics/ccc/v0.2/C-Implementation/C.03-governance-structure.md)","[C.03 Governance Structure](notes/ics/ccc/v0.2/C-Implementation/C.03-governance-structure.md)","20250802-214203"
"notes/ics/ccc/archive/v0.18/v0.2-master-index.md","[C.04 Technology Implementation](/notes/ics/ccc/v0.2/C-Implementation/C.04-technology-implementation.md)","[C.04 Technology Implementation](notes/ics/ccc/v0.2/C-Implementation/C.04-technology-implementation.md)","20250802-214203"
"notes/ics/ccc/archive/v0.18/v0.2-master-index.md","[C.05 Risks and Mitigation](/notes/ics/ccc/v0.2/C-Implementation/C.05-risks-and-mitigation.md)","[C.05 Risks and Mitigation](notes/ics/ccc/v0.2/C-Implementation/C.05-risks-and-mitigation.md)","20250802-214203"
"notes/ics/ccc/archive/v0.18/v0.2-master-index.md","[C.06 Success Metrics](/notes/ics/ccc/v0.2/C-Implementation/C.06-success-metrics.md)","[C.06 Success Metrics](notes/ics/ccc/v0.2/C-Implementation/C.06-success-metrics.md)","20250802-214203"
"notes/ics/ccc/archive/v0.18/v0.2-master-index.md","[C.07 Conflict Resolution](/notes/ics/ccc/v0.2/C-Implementation/C.07-conflict-resolution.md)","[C.07 Conflict Resolution](notes/ics/ccc/v0.2/C-Implementation/C.07-conflict-resolution.md)","20250802-214203"
"notes/ics/ccc/archive/v0.18/v0.2-master-index.md","[D.00 Examples Index](/notes/ics/ccc/v0.2/D-Examples/D-Examples.md)","[D.00 Examples Index](notes/ics/ccc/v0.2/D-Examples/D-Examples.md)","20250802-214203"
"notes/ics/ccc/archive/v0.18/v0.2-master-index.md","[D.01 Commitment Examples](/notes/ics/ccc/v0.2/D-Examples/D.01-commitment-examples.md)","[D.01 Commitment Examples](notes/ics/ccc/v0.2/D-Examples/D.01-commitment-examples.md)","20250802-214203"
"notes/ics/ccc/archive/v0.18/v0.2-master-index.md","[D.02 Credit Flow Examples](/notes/ics/ccc/v0.2/D-Examples/D.02-credit-flow-examples.md)","[D.02 Credit Flow Examples](notes/ics/ccc/v0.2/D-Examples/D.02-credit-flow-examples.md)","20250802-214203"
"notes/ics/ccc/archive/v0.18/v0.2-master-index.md","[D.03 Testimonial Scenarios](/notes/ics/ccc/v0.2/D-Examples/D.03-testimonial-scenarios.md)","[D.03 Testimonial Scenarios](notes/ics/ccc/v0.2/D-Examples/D.03-testimonial-scenarios.md)","20250802-214203"
"notes/ics/ccc/archive/v0.18/v0.2-master-index.md","[E.00 Guides Index](/notes/ics/ccc/v0.2/E-Guides/E-Guides.md)","[E.00 Guides Index](notes/ics/ccc/v0.2/E-Guides/E-Guides.md)","20250802-214203"
"notes/ics/ccc/archive/v0.18/v0.2-master-index.md","[E.01 Adding Commitments](/notes/ics/ccc/v0.2/E-Guides/E.01-adding-commitments.md)","[E.01 Adding Commitments](notes/ics/ccc/v0.2/E-Guides/E.01-adding-commitments.md)","20250802-214203"
"notes/ics/ccc/archive/v0.18/v0.2-master-index.md","[E.02 Requesting from the Pool](/notes/ics/ccc/v0.2/E-Guides/E.02-requesting-from-pool.md)","[E.02 Requesting from the Pool](notes/ics/ccc/v0.2/E-Guides/E.02-requesting-from-pool.md)","20250802-214203"
"notes/ics/ccc/archive/v0.18/v0.2-master-index.md","[E.03 Tracking Credit Balance](/notes/ics/ccc/v0.2/E-Guides/E.03-tracking-credit-balance.md)","[E.03 Tracking Credit Balance](notes/ics/ccc/v0.2/E-Guides/E.03-tracking-credit-balance.md)","20250802-214203"
"notes/ics/ccc/archive/v0.18/v0.2-master-index.md","[E.04 Handling Exchange Issues](/notes/ics/ccc/v0.2/E-Guides/E.04-handling-exchange-issues.md)","[E.04 Handling Exchange Issues](notes/ics/ccc/v0.2/E-Guides/E.04-handling-exchange-issues.md)","20250802-214203"
"notes/ics/ccc/archive/v0.18/v0.2-master-index.md","[E.05 Inviting New Members](/notes/ics/ccc/v0.2/E-Guides/E.05-inviting-new-members.md)","[E.05 Inviting New Members](notes/ics/ccc/v0.2/E-Guides/E.05-inviting-new-members.md)","20250802-214203"
"notes/ics/ccc/archive/v0.18/v0.2-master-index.md","[E.06 Participating in Connection Circles](/notes/ics/ccc/v0.2/E-Guides/E.06-participating-in-connection-commons.md)","[E.06 Participating in Connection Circles](notes/ics/ccc/v0.2/E-Guides/E.06-participating-in-connection-commons.md)","20250802-214203"
